,Value,abc,Abc,aBc,abC,ABc,AbC,aBC,ABC,vA_A,vB_A,vC_A,B_mult,C_mult
680,0.228400037,0.226602895,0.04912367,0.161752734,0.077014193,0.132556962,0.100149096,0.190237785,0.062562666,1,0.289133266,0.139151495,0.405798389,0.653593712
681,0.475038702,0.174681079,0.164642557,0.092513278,0.16717164,0.076948032,0.102782583,0.049074898,0.172185933,1,0.671214455,0.268917628,0.532815754,0.070214915
682,0.428997757,0.153703032,0.006126023,0.197730065,0.016256107,0.047662743,0.192923374,0.305942685,0.079655971,1,0.644530249,0.577118904,0.109398585,0.613421456
683,0.883374233,0.19151968,0.044990541,0.074119988,0.018676228,0.157358177,0.125390338,0.139967425,0.247977624,1,0.96686848,0.796257318,0.152135116,0.312230137
684,0.528145043,0.111044993,0.144202919,0.07932549,0.160128281,0.143569895,0.05455256,0.116684163,0.1904917,1,0.163430874,0.773337857,0.966608009,0.070539902
685,0.619661503,0.273712004,0.269048412,0.005324505,0.039095589,0.030307825,0.09535423,0.013631256,0.27352618,1,0.258565635,0.492921828,0.062004868,0.497309987
686,0.785443725,0.000255886,0.026724921,0.167375336,0.061617408,0.187455617,0.334810579,0.042498584,0.179261669,1,0.855448687,0.199092226,0.156043836,0.911499994
687,0.482874045,0.070640557,0.096268545,0.188534867,0.10878123,0.19294422,0.03509398,0.163366925,0.144369676,1,0.273688549,0.588942234,0.171340916,0.916732941
688,0.273464229,0.211184186,0.180750302,0.148998414,0.261536379,0.026343335,0.010082333,0.08490642,0.07619863,1,0.887492734,0.525921869,0.084906876,0.624803224
689,0.295639275,0.234050082,0.334404776,0.064697297,0.006471158,5.53548E-05,0.062173785,0.259578261,0.038569287,1,0.243536414,0.080591538,0.444523819,0.651043515
690,0.768070752,0.035862683,0.199857902,0.177386367,0.020452468,0.168018466,0.145509698,0.211465808,0.041446607,1,0.951337141,0.643926851,0.042067628,0.963235321
691,0.391593407,0.127824329,0.173225488,0.130146513,0.071562385,0.087286175,0.129124944,0.172187161,0.108643005,1,0.206316456,0.422682222,0.590277143,0.545675335
692,0.549450917,0.226664112,0.212918974,0.057651957,0.097956113,0.09109797,0.048413433,0.105418449,0.159878992,1,0.277930647,0.910663999,0.326359414,0.664365649
693,0.840703982,0.07653564,0.155842218,0.077683575,0.077975924,0.151215476,0.117764625,0.152893277,0.190089266,1,0.995287143,0.338928914,0.802050767,0.099185986
694,0.360923701,0.230500371,0.157338449,0.001444038,0.157681907,0.024469525,0.093184734,0.187157305,0.148223673,1,0.127486437,0.497007427,0.930497431,0.031015537
695,0.620264218,0.211982643,0.204813096,0.149870797,0.045604669,0.033106677,0.179865439,0.089033618,0.08572306,1,0.973424373,0.962596654,0.121079191,0.627016107
696,0.510622769,0.197813301,0.129889783,0.13697451,0.162178798,0.139594802,0.124252173,0.032956394,0.076340238,1,0.370699668,0.821301591,0.572666896,0.881413792
697,0.442928532,0.248348932,0.120931556,0.102543331,0.03671024,0.025130168,0.261557845,0.189057112,0.015720816,1,0.649362831,0.640544557,0.509579116,0.380983615
698,0.377132709,0.184014626,0.063290432,0.212595389,0.130999172,0.065852546,0.185299972,0.156154361,0.001793502,1,0.511198012,0.789457431,0.68543649,0.387493484
699,0.311740802,0.108279931,0.139840677,0.215387836,0.150854171,0.014841596,0.103380041,0.072563179,0.194852569,1,0.015929069,0.076930154,0.976234502,0.667668919
700,0.495095564,0.173445239,0.130359039,0.059874152,0.103984043,0.15767077,0.144733944,0.131498227,0.098434586,1,0.731107819,0.261809642,0.11310966,0.491844342
701,0.29291155,0.138666325,0.008272933,0.246530255,0.052555572,0.106096844,0.225686512,0.130045143,0.092146417,1,0.078647108,0.073944579,0.129718697,0.121868208
702,0.541292504,0.111061679,0.182564087,0.045074036,0.19475677,0.139900373,0.150972864,0.050632069,0.125038121,1,0.42346805,0.512034542,0.54493309,0.138187169
703,0.477902581,0.197535449,0.004588603,0.132217453,0.182379657,0.098301473,0.142883011,0.186722415,0.055371939,1,0.093584623,0.836264477,0.809436117,0.980852242
704,0.448981063,0.231353604,0.162773526,0.05476308,0.104005923,0.160389945,0.143303208,0.092413896,0.050996819,1,0.687179706,0.150332305,0.178292423,0.910365652
705,0.470598473,0.142569471,0.180727496,0.033108805,0.023008357,0.169024028,0.117124882,0.217323762,0.117113199,1,0.327358427,0.35827941,0.468136209,0.310533827
706,0.671572222,0.197664282,0.126439848,0.061145984,0.03589665,0.05588643,0.161912198,0.148715467,0.21233914,1,0.502529549,0.683204293,0.656041025,0.115013878
707,0.459319939,0.118811516,0.135562181,0.131119375,0.176227166,0.176598609,0.066975548,0.147992943,0.046712661,1,0.941341687,0.19104944,0.258203112,0.702785562
708,0.473476914,0.218737496,0.146568066,0.077675898,0.081060924,0.005748786,0.155282304,0.218442665,0.09648386,1,0.79950529,0.946377683,0.249153819,0.234897855
709,0.834647865,0.096309147,0.120579786,0.074497194,0.122606302,0.085162806,0.267600074,0.079287118,0.153957574,1,0.863434391,0.768620477,0.623267122,0.087481242
710,0.814452605,0.03089567,0.059667586,0.048970232,0.032187177,0.318924883,0.279385408,0.167929665,0.062039379,1,0.822265354,0.450110728,0.063596988,0.036760491
711,0.953657131,0.041002849,0.225827184,0.175672827,0.010586848,0.245692921,0.053028234,0.008055418,0.240133722,1,0.897104558,0.594800512,0.129354774,0.668019836
712,0.317277518,0.251763942,0.043702555,0.147721501,0.205219297,0.088000358,0.170565676,0.042872574,0.050154096,1,0.937869112,0.307388375,0.001359792,0.416366921
713,0.650698641,0.118118656,0.053178721,0.179327899,0.168112836,0.146857569,0.188613343,0.025050005,0.120740971,1,0.961757,0.47411001,0.533952566,0.5785944
714,0.459945826,0.125420863,0.040680939,0.154007874,0.051400132,0.229893719,0.135982976,0.053230723,0.209382775,1,0.012818547,0.128637719,0.334151914,0.61917022
715,0.553122546,0.076201006,0.064559189,0.069575909,0.05262339,0.245303364,0.175205008,0.234606077,0.081926057,1,0.485783393,0.40149032,0.118676407,0.48588717
716,0.748667749,0.045655885,0.155888025,0.004916876,0.162415746,0.093088259,0.217204726,0.219479489,0.101350993,1,0.997637445,0.816379984,0.305561724,0.335020714
717,0.622359624,0.132618966,0.093203736,0.050565997,0.101939895,0.133019833,0.148135571,0.172970343,0.16754566,1,0.29661405,0.954141946,0.380200178,0.090708785
718,0.356882684,0.206868717,0.159135712,0.055171508,0.236318214,0.07144285,0.06003087,0.09749553,0.113536599,1,0.601199763,0.469905598,0.659248489,0.437064873
719,0.450393341,0.096741188,0.145106739,0.125528959,0.128531978,0.129537004,0.155711058,0.108628019,0.110215056,1,0.185538054,0.491910263,0.543705988,0.003274434
720,0.346366658,0.100115367,0.023303891,0.03427235,0.211210541,0.153199036,0.215676708,0.251634629,0.010587478,1,0.15642345,0.399372316,0.451200661,0.608940126
721,0.40401582,0.151884889,0.135646635,0.109731307,0.05840864,0.076800427,0.118283033,0.192907295,0.156337774,1,0.191888419,0.443718598,0.313775243,0.558049884
722,0.471787247,0.227082467,0.123535244,0.121702359,0.018564538,0.19597171,0.079016594,0.030722734,0.203404353,1,0.058150787,0.339755064,0.671377959,0.792754312
723,0.467530056,0.162521816,0.108691896,0.051445718,0.163181708,0.054173515,0.162195457,0.130359805,0.167430086,1,0.718593885,0.114461367,0.732739957,0.666962442
724,0.641743821,0.057467606,0.200499464,0.163348124,0.027171822,0.076382784,0.224139332,0.152925318,0.09806555,1,0.349143886,0.64338043,0.8558095,0.64525957
725,0.683571382,0.089055358,0.183715677,0.023367915,0.20528294,0.139624544,0.047454453,0.176940457,0.134558654,1,0.892456302,0.899366711,0.034144025,0.405238548
726,0.143099687,0.111103789,0.03836697,0.152319465,0.269925514,0.037453287,0.118667429,0.270211087,0.001952459,1,0.854549209,0.030315134,0.41066519,0.64093269
727,0.577315442,0.104857447,0.199589511,0.216939544,0.00876524,0.110035414,0.178742369,0.080848708,0.100221766,1,0.30150565,0.763227407,0.678425313,0.410774199
728,0.661728371,0.12521113,0.17481391,0.143036788,0.158213871,0.008048297,0.156268591,0.101871567,0.132535846,1,0.824892974,0.713142576,0.926191587,0.399154678
729,0.680499697,0.104820247,0.074315228,0.236110564,0.01303205,0.116547627,0.116897801,0.023318211,0.314958272,1,0.398384725,0.475141616,0.679377281,0.547582656
730,0.504160264,0.179250197,0.157429782,0.133668749,0.058320772,0.185896668,0.033741339,0.145116379,0.106576114,1,0.699336713,0.264849428,0.535936435,0.321433668
731,0.595681297,0.139422851,0.146210737,0.125954241,0.143478809,0.055663798,0.114378031,0.169391036,0.105500497,1,0.577029363,0.739299723,0.421199753,0.977372761
732,0.619604768,0.144636954,0.104856696,0.075420325,0.136087923,0.174304518,0.015391558,0.109507638,0.239794388,1,0.557687339,0.698136773,0.078632048,0.065506649
733,0.861517668,0.034352259,0.099335045,0.12099148,0.154810328,0.039568865,0.289275179,0.077559959,0.184106884,1,0.607594531,0.862347825,0.822501065,0.025370764
734,0.525674324,0.016860396,0.134880122,0.223224707,0.037700946,0.065228858,0.15635439,0.241010963,0.12473962,1,0.49772671,0.599147761,0.069644359,0.577305587
735,0.360394921,0.171358554,0.049660864,0.19876532,0.240217296,0.174067656,0.064240662,0.0102502,0.091439447,1,0.425227845,0.669241793,0.900684997,0.108927056
736,0.541205444,0.085615794,0.116354527,0.244872099,0.270182264,0.120538043,0.041408723,0.005264742,0.115763808,1,0.901565797,0.859636169,0.520979548,0.350541076
737,0.649920861,0.246261413,0.201865673,0.024978834,0.02200302,0.033332623,0.196897543,0.134898728,0.139762166,1,0.482562269,0.726896118,0.333102399,0.760185681
738,0.569993148,0.026846679,0.120749581,0.172761352,0.009955654,0.176917315,0.105029013,0.192980849,0.194759557,1,0.402244701,0.474989494,0.208361345,0.040973474
739,0.679585972,0.126614595,0.137090577,0.141252064,0.007595653,0.227690777,0.103051279,0.118926587,0.137778468,1,0.672247305,0.431780731,0.574737364,0.702686191
740,0.656027216,0.072131041,0.189721373,0.113145565,0.119763375,0.125718847,0.14730586,0.086326741,0.145887199,1,0.684058478,0.410240337,0.337988676,0.986577775
741,0.391898679,0.173607952,0.079584439,0.12442976,0.089728168,0.121100811,0.174212541,0.071145573,0.166190756,1,0.045878888,0.101949954,0.408039174,0.275059476
742,0.221726472,0.265232539,0.096323144,0.146803837,0.140567633,0.032486085,0.152138479,0.093496872,0.072951412,1,0.36255216,0.141717577,0.135647084,0.667857446
743,0.55513323,0.057714293,0.154883488,0.128445343,0.115807301,0.11877439,0.141775992,0.207352304,0.075246889,1,0.556544711,0.488921841,0.292613022,0.910973595
744,0.616865873,0.106676749,0.121304457,0.211516084,0.00878152,0.056567918,0.11292444,0.177656937,0.204571895,1,0.605203063,0.824028283,0.313756632,0.114365843
745,0.501427072,0.080661911,0.077649296,0.188731638,0.103413898,0.156403591,0.181525435,0.038106245,0.173507986,1,0.348736298,0.037480225,0.944038463,0.598452111
746,0.374039429,0.081614374,0.164802167,0.21102754,0.008003922,0.032334761,0.268831715,0.177910791,0.05547473,1,0.128920361,0.02596079,0.534705413,0.767681797
747,0.946389717,0.186715377,0.071132845,0.04518042,0.159983369,0.018333062,0.217702273,0.045211396,0.255741258,1,0.739839823,0.932435356,0.892736704,0.920045996
748,0.570581013,0.185763621,0.122294989,0.037550032,0.063141456,0.10630879,0.207971556,0.228322096,0.04864746,1,0.644145757,0.676938059,0.273809496,0.606851536
749,0.40378181,0.098323883,0.268727625,0.102007908,0.230275569,0.0716085,0.056837384,0.089016572,0.083202559,1,0.599356908,0.278418891,0.810512799,0.244379461
750,0.288471842,0.043681104,0.156912268,0.148586244,0.202164665,0.171382542,0.097551689,0.178248961,0.001472528,1,0.187875203,0.110547301,0.060581755,0.014490729
751,0.555073906,0.001822547,0.019262186,0.165319894,0.137181874,0.237548604,0.110129766,0.238263304,0.090471823,1,0.936122003,0.430319595,0.047786689,0.030723502
752,0.59764946,0.0010168,0.279798929,0.010307429,0.14104006,0.024862662,0.218948455,0.164786258,0.159239406,1,0.491093316,0.241528065,0.785092346,0.029952212
753,0.305977674,0.167060832,0.049908072,0.177395796,0.071006929,0.011886324,0.193280103,0.172499307,0.156962637,1,0.105028688,0.237881364,0.336018678,0.976009183
754,0.922376758,0.000114313,0.163707173,0.04294008,0.038122648,0.144927767,0.166796352,0.147086813,0.296304854,1,0.893915347,0.195893604,0.297666979,0.690170546
755,0.592441831,0.103349469,0.112980461,0.01414467,0.188341309,0.170517128,0.100501733,0.05508019,0.25508504,1,0.441898181,0.234543362,0.147815299,0.786065862
756,0.277603143,0.172910891,0.095566435,0.182119315,0.125544044,0.1488154,0.13023086,0.10596371,0.038849345,1,0.25349664,0.012746836,0.522411458,0.560789194
757,0.773176816,0.093991777,0.061379667,0.046524468,0.029935891,0.163764568,0.313082709,0.142273584,0.149047337,1,0.018782684,0.81393195,0.199950676,0.045279686
758,0.760743705,0.040258129,0.188152874,0.00459453,0.136685874,0.160175817,0.257853951,0.083357826,0.128920997,1,0.27193243,0.720831895,0.370576502,0.373999545
759,0.306007098,0.089742153,0.148533219,0.079496201,0.30166129,0.057769658,0.025335,0.117615447,0.179847032,1,0.353083484,0.011469008,0.587803893,0.823330182
760,0.348004771,0.068945048,0.182458294,0.176894016,0.185022133,0.039950571,0.144467749,0.179825237,0.022436952,1,0.26627274,0.45640674,0.248260825,0.876698697
761,0.808631701,0.006835612,0.221424025,0.02773026,0.145421462,0.220516868,0.160570017,0.169721101,0.047780654,1,0.864195734,0.483256827,0.912197101,0.64519891
762,0.399845853,0.16176057,0.067447486,0.232775025,0.022252417,0.064748134,0.114498703,0.194900764,0.141616903,1,0.490370832,0.384349846,0.642810028,0.430792892
763,0.266025127,0.084567201,0.022470126,0.280919284,0.29719074,0.111027903,0.100640668,0.018598836,0.084585243,1,0.224933549,0.385645919,0.482958392,0.99774804
764,0.595725083,0.041097049,0.180995602,0.152706876,0.16528981,0.152251663,0.117571391,0.031669914,0.158417695,1,0.741592601,0.273304195,0.045844585,0.422993353
765,0.477000559,0.126614492,0.04400204,0.138552151,0.209169818,0.160679144,0.206947078,0.109057147,0.00497813,1,0.632533014,0.681565924,0.417813051,0.567184524
766,0.56191781,0.02706463,0.049823307,0.205438186,0.114821632,0.213951897,0.194202367,0.105390462,0.089307518,1,0.007968757,0.836366078,0.846665814,0.290012022
767,0.724992718,0.134707708,0.166206312,0.174993754,0.145858843,0.111432736,0.066387148,0.032443367,0.167970132,1,0.975983823,0.686405846,0.722516161,0.649237393
768,0.490563508,0.069651213,0.033988621,0.220804248,0.144074062,0.079837524,0.074450622,0.171800261,0.205393448,1,0.888654971,0.009813913,0.395748532,0.667181454
769,0.241656447,0.181143934,0.094152549,0.133228596,0.122363519,0.118985966,0.092920924,0.206020429,0.051184083,1,0.266005819,0.210879645,0.605768346,0.991085362
770,0.569985425,0.218776902,0.194998475,0.000160602,0.082506705,0.075157263,0.192939532,0.004682242,0.230778279,1,0.404488963,0.003925054,0.800695077,0.322059125
771,0.496773967,0.123038159,0.080948552,0.234111665,0.076012286,0.008402393,0.235782991,0.160669558,0.081034397,1,0.522926731,0.7216493,0.234782162,0.70194301
772,0.290826513,0.128744947,0.211160859,0.147679162,0.236224619,0.108246017,0.028289849,0.121693794,0.017960753,1,0.796519822,0.070324405,0.373556703,0.26655817
773,0.5318131,0.001407408,0.110297361,0.166465512,0.157589141,0.204479432,0.147889327,0.029014886,0.182856932,1,0.018550151,0.379221308,0.729643654,0.478178298
774,0.373418476,0.106857356,0.083099815,0.036952849,0.196137269,0.029187895,0.151477778,0.161829075,0.234457964,1,0.216488491,0.186677647,0.685658342,0.470945764
775,0.313113042,0.175739688,0.167601212,0.140118386,0.131846426,0.093059276,0.068515766,0.123462613,0.099656633,1,0.126259718,0.447886951,0.180375257,0.230099143
776,0.531404681,0.048405105,0.14991083,0.119539892,0.304302438,0.127024027,0.029565321,0.044499932,0.176752457,1,0.435253725,0.468526392,0.756712398,0.895202166
777,0.574733254,0.130136919,0.183566501,0.035919928,0.170577742,0.036786268,0.15686091,0.113980612,0.172171119,1,0.964251957,0.140879213,0.826485855,0.789332
778,0.462681563,0.072596279,0.199776354,0.040570425,0.203479016,0.154297876,0.120678393,0.064404561,0.144197096,1,0.187715796,0.202512757,0.224098563,0.559710726
779,0.710374654,0.217825375,0.097375922,0.02149351,0.057201727,0.212532889,0.140524389,0.067333487,0.185712701,1,0.87540995,0.20298145,0.507921488,0.579635519
780,0.274271307,0.155727615,0.148409383,0.152838184,0.181658765,0.005017653,0.025630674,0.202543078,0.128174648,1,0.790637936,0.467875505,0.239871004,0.121456889
781,0.593290088,0.090921738,0.070047688,0.038613755,0.154204133,0.090759285,0.049289901,0.290035486,0.216128015,1,0.764316391,0.072959804,0.977239055,0.787354229
782,0.630537792,0.118541681,0.157185521,0.150329323,0.158351595,0.137086039,0.068010936,0.137548904,0.072946001,1,0.87425449,0.877433224,0.241527319,0.786776495
783,0.78354167,0.049404661,0.164573048,0.003472037,0.109208682,0.152727889,0.204648254,0.153749993,0.162215435,1,0.506230258,0.593311229,0.807573448,0.554354733
784,0.724780407,0.044838927,0.100490978,0.236835791,0.044167628,0.245198445,0.07518832,0.199011029,0.054268882,1,0.671998221,0.703811648,0.822563744,0.964162528
785,0.439672096,0.24906366,0.0498281,0.101528396,0.223681699,0.225492364,0.063897878,0.032119271,0.054388632,1,0.861305399,0.573125522,0.048751773,0.254226527
786,0.654327839,0.082560296,0.014772972,0.204502575,0.155091464,0.186106118,0.1276952,0.128710408,0.100560966,1,0.840356647,0.720324604,0.226150497,0.743105519
787,0.387890833,0.174276969,0.075461179,0.196926648,0.040361041,0.019427133,0.08411491,0.208248831,0.20118329,1,0.536968051,0.160881328,0.718488269,0.07700062
788,0.64331646,0.091956383,0.068595736,0.104147587,0.023073885,0.303858419,0.243376002,0.082101724,0.082890264,1,0.038134755,0.589628648,0.014221495,0.781179808
789,0.388181577,0.150150102,0.089488079,0.005378038,0.153614735,0.109806295,0.173390153,0.158392877,0.159779722,1,0.235081412,0.167948344,0.760098249,0.734010578
790,0.199896859,0.199424932,0.205939795,0.215443592,0.001991142,0.081368331,0.015802686,0.25325379,0.026775733,1,0.160420781,0.230247552,0.937591915,0.519142004
791,0.592462744,0.189655653,0.16026262,0.09748156,0.133017393,0.181488864,0.15446791,0.002859111,0.080766889,1,0.377538201,0.822014169,0.321130476,0.783551763
792,0.231016704,0.208618592,0.064690234,0.149768316,0.118578052,0.153292725,0.107842914,0.178980299,0.018228868,1,0.349320555,0.04734678,0.371999463,0.643602404
793,0.738342076,0.048138948,0.183780002,0.120759059,0.208590931,0.031289029,0.178148941,0.038228718,0.191064371,1,0.030973941,0.810787094,0.769262507,0.911111323
794,0.749615388,0.036520879,0.125854144,0.025648788,0.275662224,0.167681302,0.126840095,0.089030493,0.152762076,1,0.958446373,0.829377614,0.156725645,0.099597779
795,0.456495761,0.001857343,0.102885658,0.257155985,0.172123293,0.040911033,0.14103303,0.261770405,0.022263253,1,0.710209408,0.842508882,0.611269537,0.064884327
796,0.412951181,0.16472876,0.007877518,0.172700227,0.18923941,0.181306074,0.099206287,0.116601137,0.068340587,1,0.663528159,0.21553285,0.853772517,0.101597438
797,0.407689954,0.223672519,0.165108187,0.108190548,0.051665556,0.04091302,0.092264578,0.12722075,0.190964841,1,0.230628213,0.364401341,0.564786516,0.969885684
798,0.431651491,0.192992208,0.062298237,0.181002856,0.095288506,0.038520079,0.127870717,0.243369657,0.05865774,1,0.873033713,0.319960792,0.836865532,0.764750341
799,0.302748463,0.078022846,0.037482639,0.135464807,0.263363682,0.108913506,0.256418505,0.080125355,0.04020866,1,0.239327804,0.119464923,0.930261026,0.893300009
800,0.500430283,0.044888656,0.18011783,0.145959418,0.147100784,0.210057896,0.075491181,0.116699997,0.079684237,1,0.431900525,0.718117197,0.479843092,0.095725965
801,0.684079254,0.006538681,0.117853369,0.069182313,0.158092359,0.142290882,0.242155513,0.11303656,0.150850322,1,0.552660966,0.312127607,0.980297259,0.815514612
802,0.618590176,0.09437374,0.073810463,0.084339207,0.190217538,0.074815416,0.113405381,0.149771433,0.219266822,1,0.604724431,0.511038392,0.591369888,0.742940897
803,0.793986016,0.110395138,0.156829939,0.103076574,0.182578912,0.138156543,0.137460629,0.012749469,0.158752797,1,0.576319201,0.936494249,0.842887419,0.783876384
804,0.597341987,0.032901807,0.273550238,0.018891919,0.26620494,0.010538037,0.16199687,0.180239289,0.055676899,1,0.119819217,0.977261857,0.240302798,0.433473191
805,0.381337939,0.0756957,0.144671037,0.144491374,0.148525091,0.096352997,0.154294913,0.159334418,0.07663447,1,0.665857627,0.002653836,0.028348499,0.58450487
806,0.408259425,0.214621548,0.020407473,0.186624114,0.280137987,0.073447322,0.136992542,0.004820835,0.08294818,1,0.905908299,0.79246847,0.068051162,0.478708235
807,0.669063323,0.057347802,0.167358395,0.174827318,0.080937018,0.206236859,0.159497301,0.025127103,0.128668206,1,0.702625489,0.364360181,0.298500781,0.743520963
808,1.048136591,0.024370497,0.175883441,0.057322263,0.076878146,0.076032485,0.265119586,0.015037678,0.309355903,1,0.645375971,0.6946635,0.827632602,0.38164336
809,0.33317487,0.164733629,0.111566422,0.074371171,0.229519491,0.074558752,0.006506643,0.144431193,0.1943127,1,0.508107103,0.158811578,0.636118912,0.060369161
810,0.652535858,0.008014643,0.166202182,0.16657434,0.15458449,0.073603194,0.083450172,0.129668118,0.217902861,1,0.855165147,0.245427332,0.399293373,0.883609481
811,0.612907171,0.13315895,0.199203283,0.01198896,0.02987438,0.157132334,0.244626464,0.135095789,0.08891984,1,0.114218175,0.508691957,0.741521826,0.16835046
812,0.491927937,0.1111401,0.2092345,0.220380007,0.19558596,0.021706214,0.013554052,0.039303974,0.189095192,1,0.969710054,0.545586408,0.286551477,0.190023507
813,0.480601445,0.184612446,0.158816053,0.013597138,0.138836477,0.122833334,0.07718693,0.196497148,0.107620473,1,0.748219243,0.209772099,0.760289295,0.468797173
814,0.569043036,0.011853214,0.147208313,0.206002292,0.13048128,0.165427402,0.083711563,0.057748574,0.197567363,1,0.482183827,0.234809369,0.611237332,0.783773458
815,0.204025136,0.168379829,0.220748816,0.212651612,0.114930401,0.01260113,0.00365785,0.20372521,0.063305151,1,0.454672453,0.37513879,0.359803451,0.642366315
816,0.429116672,0.155202674,0.181126521,0.10181636,0.146126596,0.175823386,0.121495063,0.064948215,0.053461186,1,0.208419291,0.649557127,0.567810188,0.19585345
817,0.203047245,0.214971236,0.047283084,0.194070001,0.053450982,0.166680765,0.032873522,0.204155812,0.086514598,1,0.016504324,0.23949035,0.124990547,0.379872544
818,0.600640263,0.015883377,0.309990688,0.104396973,0.112881719,0.356509828,0.025489026,0.025277067,0.049571322,1,0.033605363,0.498421053,0.697510882,0.878376086
819,0.582998577,0.256296288,0.096146842,0.028737782,0.232891862,0.113684956,0.074547573,0.003533237,0.19416146,1,0.964176821,0.424546264,0.566183413,0.38994501
820,0.729210817,0.090894569,0.062249609,0.19470692,0.192506512,0.119488724,0.101153408,0.073882098,0.165118161,1,0.820118241,0.967931172,0.58299201,0.497597523
821,0.595353457,0.041459957,2.24665E-05,0.02272993,0.015081907,0.172602931,0.273781793,0.276574195,0.19774682,1,0.394808972,0.143231399,0.747428248,0.473355059
822,0.4372391,0.148461426,0.193379849,0.129927606,0.211567063,0.214991048,0.069032966,0.013544229,0.019095814,1,0.584484056,0.066579397,0.919298671,0.773442167
823,0.634119211,0.198638074,0.075510599,0.134950895,0.134507103,0.086456448,0.181665285,0.001294438,0.186977159,1,0.912961902,0.474230973,0.124399827,0.91786198
824,0.438596935,0.161576237,0.154536979,0.059182192,0.181300284,0.085032303,0.064198092,0.140320599,0.153853313,1,0.441696298,0.526753081,0.544118702,0.550717706
825,0.30602901,0.208097321,0.091623261,0.153768404,0.120760646,0.04932531,0.171449521,0.161900322,0.043075215,1,0.019459276,0.6496991,0.187092289,0.04955055
826,0.600267505,0.000442735,0.049964193,0.117683929,0.075022435,0.3511389,0.079764257,0.164437715,0.161545835,1,0.381469717,0.332160476,0.408678937,0.014927903
827,0.825481724,0.032178614,0.218572549,0.011597823,0.202031751,0.171089492,0.027310192,0.137211711,0.200007868,1,0.844457746,0.726130837,0.595164034,0.393383285
828,0.414075335,0.220654996,0.015181111,0.092722847,0.165995768,0.128713038,0.198130638,0.107484616,0.071116984,1,0.004368151,0.789878467,0.809231663,0.247046322
829,0.639043553,0.179546701,0.152853135,0.009991264,0.149035188,0.1126193,0.065339917,0.191067966,0.139546529,1,0.685324698,0.859795156,0.715451674,0.365803323
830,0.83837402,0.075041677,0.12358664,0.077291262,0.040947307,0.235622249,0.125524417,0.074250181,0.247736267,1,0.459443742,0.693335937,0.18243764,0.575384245
831,0.468446202,0.052931259,0.21982281,0.17785228,0.201219473,0.158622972,0.110809534,0.035812802,0.042928871,1,0.578510319,0.339438287,0.766030477,0.28310801
832,0.590393969,0.190447884,0.150146731,0.196469841,0.083207583,0.000141295,0.180615933,0.019013897,0.179956837,1,0.228408288,0.910537014,0.811985618,0.306394442
833,0.239005118,0.224907017,0.060589289,0.243896753,0.071728567,0.174329287,0.004922955,0.140649715,0.078976417,1,0.373329233,0.103058592,0.03583417,0.275729207
834,0.663287945,0.118364895,0.116805016,0.035350272,0.231370256,0.098757102,0.063821917,0.109900907,0.225629634,1,0.015569629,0.76539574,0.844806891,0.982048368
835,0.436067809,0.084160715,0.176625067,0.051515078,0.194918746,0.194815048,0.064120728,0.086734936,0.147109683,1,0.141776269,0.339904792,0.748568677,0.257917503
836,0.567441716,0.131420607,0.310238079,0.078627593,0.015270616,0.107138639,0.126344758,0.215263292,0.015696417,1,0.428178665,0.818171903,0.485039557,0.767539285
837,0.57890388,0.070412201,0.132803581,0.087460077,0.071837997,0.219556841,0.038197761,0.169479683,0.21025186,1,0.364518937,0.301508911,0.480644791,0.957108066
838,0.620466619,0.043928772,0.180108069,0.158298767,0.153982372,0.122619209,0.085848295,0.086382819,0.168831698,1,0.75335128,0.142183685,0.808608141,0.010496037
839,0.513905065,0.113950866,0.210447933,0.222893856,0.054272272,0.12117338,0.215340241,0.009397562,0.052523889,1,0.411366596,0.479371722,0.552881075,0.700865524
840,0.562117927,0.193590185,0.157942978,0.142060244,0.093227897,0.169304813,0.187002458,0.036559515,0.02031191,1,0.521150744,0.957401247,0.018248995,0.621075121
841,0.322800781,0.280343197,0.121642173,0.059247154,0.083703135,0.092946416,0.04762668,0.16679265,0.147698595,1,0.412735901,0.227270092,0.389966838,0.307383366
842,0.515984017,0.243745589,0.152189383,0.011254968,0.067182988,0.340648339,0.070517167,0.104915147,0.009546419,1,0.508769368,0.114505512,0.682144954,0.54622789
843,0.632972481,0.241182542,0.14991448,0.091459396,0.130815496,0.177112834,0.00554267,0.02412147,0.179851111,1,0.484435711,0.946227685,0.679723448,0.963773429
844,0.30927821,0.204873729,0.056927466,0.202201231,0.077224547,0.234886766,0.071662943,0.065494463,0.086728855,1,0.104164522,0.256533519,0.929182732,0.552055718
845,0.433271191,0.291921835,0.207596865,0.184130853,0.076940741,0.040761331,0.054102673,0.046010835,0.098534867,1,0.816698572,0.551576592,0.872339905,0.044843861
846,0.392220762,0.174404779,0.027436535,0.07424961,0.247698514,0.038388011,0.114039591,0.271459592,0.052323368,1,0.205897833,0.642562904,0.029146961,0.981959144
847,0.329861633,0.177263344,0.192297553,0.236739217,0.179762686,0.088172734,0.029538381,0.031891479,0.064334606,1,0.927822771,0.398106956,0.143810226,0.421010115
848,0.487399299,0.081003601,0.185137574,0.147143089,0.208337849,0.042145001,0.072952681,0.140182104,0.1230981,1,0.716652778,0.317731322,0.999843173,0.395665257
849,0.70101955,0.125156517,0.060945422,0.163928462,0.07914952,0.099728188,0.145393367,0.117004083,0.208694441,1,0.672951685,0.674649365,0.38679806,0.719098956
